personId,firstName,lastName,birthDate,height,weight,nbSeasons,jerseyNumber,position,startYear,endYear,draftYear,draftRound,draftNumber
1626167,Myles,Turner,1996-03-24,210.0,113.0,10,3,Center-Forward,2015,2025,2015,1,11
1626168,Trey,Lyles,1995-11-05,205.0,106.0,11,41,Forward,2015,2024,2015,1,12
1626169,Stanley,Johnson,1996-05-29,198.0,109.0,8,,Forward-Guard,2015,2022,2015,1,8
1626170,Jerian,Grant,1992-10-09,193.0,89.0,6,22,Guard,2015,2019,2015,1,19
1626171,Bobby,Portis,1995-02-10,205.0,113.0,10,9,Forward,2015,2025,2015,1,22
1626172,Kevon,Looney,1996-02-06,205.0,100.0,10,55,Forward,2015,2025,2015,1,30
1626173,Rashad,Vaughn,1996-08-16,198.0,91.0,3,,Guard,2015,2017,2015,1,17
1626174,Christian,Wood,1995-09-27,203.0,97.0,9,35,Forward,2015,2023,Undrafted,Undrafted,Undrafted
1626175,Jordan,Mickey,1994-07-09,203.0,106.0,4,25,Center-Forward,2015,2017,2015,2,33
1626176,Rakeem,Christmas,1991-12-01,205.0,113.0,3,25,Forward,2015,2016,2015,2,36
1626177,Dakari,Johnson,1995-09-22,213.0,115.0,1,44,Center,2017,2017,2015,2,48
1626178,Rondae,Hollis-Jefferson,1995-01-03,198.0,98.0,7,2,Forward,2015,2020,2015,1,23
1626179,Terry,Rozier,1994-03-17,185.0,86.0,11,2,Guard,2015,2024,2015,1,16
1626181,Norman,Powell,1993-05-25,190.0,97.0,10,24,Guard,2015,2025,2015,2,46
1626184,Chasson,Randle,1993-02-05,187.0,83.0,5,25,Guard,2016,2020,2015,,
1626185,Jarell,Martin,1994-05-24,208.0,108.0,5,2,Forward,2015,2018,2015,1,25
1626188,Quinn,Cook,1993-03-23,185.0,81.0,6,,Guard,2016,2020,Undrafted,Undrafted,Undrafted
1626191,Chris,McCullough,1995-02-05,205.0,97.0,4,1,Forward,2015,2017,2015,1,29
1626192,Pat,Connaughton,1993-01-06,195.0,94.0,10,21,Guard,2015,2025,2015,2,41
1626195,Willy,Hernangomez,1994-05-27,210.0,113.0,8,9,Center-Forward,2016,2022,2015,2,35
1626196,Josh,Richardson,1993-09-15,195.0,90.0,9,,Guard,2015,2024,2015,2,40
1626199,Darrun,Hilliard,1993-04-13,198.0,99.0,4,24,Guard,2015,2017,2015,2,38
1626202,Joe,Young,1992-06-27,187.0,83.0,3,3,Guard,2015,2017,2015,2,43
1626203,Treveon,Graham,1993-10-28,195.0,99.0,5,2,Guard-Forward,2016,2019,Undrafted,Undrafted,Undrafted
1626204,Larry,Nance Jr.,1993-01-01,198.0,111.0,10,22,Forward-Center,2015,2025,2015,1,27
1626208,Keifer,Sykes,1993-12-30,180.0,75.0,2,,Guard,2021,2021,Undrafted,Undrafted,Undrafted
1626209,Mario,Hezonja,1995-02-25,203.0,99.0,6,44,Forward-Guard,2015,2019,2015,1,5
1626210,Alan,Williams,1993-01-28,203.0,120.0,5,15,Forward-Center,2015,2018,Undrafted,Undrafted,Undrafted
1626220,Royce,O'Neale,1993-06-05,198.0,102.0,8,00,Forward,2017,2025,Undrafted,Undrafted,Undrafted
1626224,Cedi,Osman,1995-04-08,200.0,104.0,8,16,Forward,2017,2023,2015,2,31
1626245,Cristiano,Felicio,1992-07-07,210.0,122.0,7,6,Forward-Center,2015,2020,Undrafted,Undrafted,Undrafted
1626246,Boban,Marjanović,1988-08-15,223.0,131.0,10,51,Center,2015,2023,Undrafted,Undrafted,Undrafted
1626253,Axel,Toupane,1992-07-23,200.0,95.0,4,66,Guard-Forward,2015,2020,Undrafted,Undrafted,Undrafted
1626254,Maurice,Ndour,1992-06-18,205.0,90.0,2,2,Forward,2016,2016,Undrafted,Undrafted,Undrafted
1626257,Salah,Mejri,1986-06-15,218.0,106.0,5,50,Center,2015,2018,Undrafted,Undrafted,Undrafted
1626259,Malcolm,Miller,1993-03-06,200.0,95.0,4,13,Guard-Forward,2017,2019,Undrafted,Undrafted,Undrafted
1626273,Marcelo,Huertas,1983-05-25,190.0,90.0,2,,Guard,2015,2016,Undrafted,Undrafted,Undrafted
1626780,Jonathan,Gibson,1987-11-08,187.0,83.0,4,3,Guard,2016,2018,Undrafted,Undrafted,Undrafted
1627098,Malcolm,Delaney,1989-03-11,190.0,86.0,2,5,Guard,2016,2017,Undrafted,Undrafted,Undrafted
1627362,Briante,Weber,1992-12-29,187.0,74.0,4,3,Guard,2015,2017,Undrafted,Undrafted,Undrafted
1627395,Julian,Washburn,1991-12-18,203.0,94.0,2,4,Forward-Guard,2018,2018,2015,,
1627732,Ben,Simmons,1996-07-20,208.0,108.0,9,25,Guard-Forward,2016,2024,2016,1,1
1627733,Dragan,Bender,1997-11-17,213.0,112.0,4,,Forward,2016,2019,2016,1,4
1627734,Domantas,Sabonis,1996-05-03,208.0,108.0,9,11,Forward-Center,2016,2025,2016,1,11
1627735,Wade,Baldwin IV,1996-03-29,193.0,90.0,3,,Guard,2016,2018,2016,1,17
1627736,Malik,Beasley,1996-11-26,193.0,84.0,10,5,Guard,2016,2024,2016,1,19
1627737,Marquese,Chriss,1997-07-02,205.0,108.0,7,35,Forward,2016,2021,2016,1,8
1627738,Deyonta,Davis,1996-12-02,210.0,107.0,4,,Center-Forward,2016,2018,2016,2,31
1627739,Kris,Dunn,1994-03-18,190.0,92.0,9,8,Guard,2016,2025,2016,1,5
1627740,Henry,Ellenson,1997-01-13,208.0,108.0,6,,Forward-Center,2016,2020,2016,1,18
1627741,Buddy,Hield,1992-12-17,193.0,99.0,9,8,Guard,2016,2025,2016,1,6
1627742,Brandon,Ingram,1997-09-02,203.0,86.0,9,3,Forward,2016,2025,2016,1,2
1627743,Demetrius,Jackson,1994-09-07,185.0,91.0,4,,Guard,2016,2018,2016,2,45
1627744,Brice,Johnson,1994-06-27,208.0,104.0,2,,Forward,2016,2017,2016,1,25
1627745,Damian,Jones,1995-06-30,208.0,111.0,9,30,Center,2016,2023,2016,1,30
1627746,Skal,Labissiere,1996-03-18,208.0,106.0,5,,Forward-Center,2016,2025,2016,1,28
1627747,Caris,LeVert,1994-08-25,200.0,92.0,9,8,Guard,2016,2025,2016,1,20
1627748,Thon,Maker,1997-02-25,213.0,100.0,6,,Forward-Center,2016,2020,2016,1,10
1627749,Dejounte,Murray,1996-09-19,193.0,81.0,9,5,Guard,2016,2025,2016,1,29
1627750,Jamal,Murray,1997-02-23,193.0,97.0,9,27,Guard,2016,2025,2016,1,7
1627751,Jakob,Poeltl,1995-10-15,213.0,114.0,9,19,Center,2016,2025,2016,1,9
1627752,Taurean,Prince,1994-03-22,198.0,98.0,9,12,Forward,2016,2025,2016,1,12
1627753,Zhou,Qi,1996-01-16,215.0,95.0,2,,Forward-Center,2017,2018,2016,2,43
1627755,Tyler,Ulis,1996-01-05,177.0,72.0,4,,Guard,2016,2018,2016,2,34
1627756,Denzel,Valentine,1993-11-16,193.0,99.0,6,,Guard,2016,2021,2016,1,14
1627757,Stephen,Zimmerman,1996-09-09,213.0,108.0,2,33,Center,2016,2016,2016,2,41
1627758,Ron,Baker,1993-03-30,193.0,99.0,3,,Guard,2016,2018,Undrafted,Undrafted,Undrafted
1627759,Jaylen,Brown,1996-10-24,198.0,101.0,9,7,Guard-Forward,2016,2025,2016,1,3
1627761,DeAndre',Bembry,1994-07-04,195.0,95.0,6,,Guard-Forward,2016,2021,2016,1,21
1627763,Malcolm,Brogdon,1992-12-11,193.0,103.0,10,15,Guard,2016,2024,2016,2,36
1627767,Cheick,Diallo,1996-09-13,203.0,99.0,6,,Forward-Center,2016,2021,2016,2,33
1627770,Kay,Felder,1995-03-29,175.0,79.0,3,22,Guard,2016,2017,2016,2,54
1627772,Daniel,Hamilton,1995-08-08,200.0,88.0,3,,Guard-Forward,2017,2018,2016,2,56
1627773,AJ,Hammons,1992-08-27,213.0,117.0,2,20,Center,2016,2016,2016,2,46
1627774,Jake,Layman,1994-03-07,203.0,94.0,7,10,Forward,2016,2021,2016,2,47
1627775,Patrick,McCaw,1995-10-25,200.0,82.0,6,,Guard,2016,2020,2016,2,38
1627777,Georges,Niang,1993-06-17,200.0,104.0,10,20,Forward,2016,2024,2016,2,50
1627780,Gary,Payton II,1992-12-01,187.0,88.0,9,0,Guard,2016,2025,Undrafted,Undrafted,Undrafted
1627781,Malachi,Richardson,1996-01-05,198.0,92.0,3,,Guard,2016,2018,2016,1,22
1627782,Wayne,Selden,1994-09-30,193.0,105.0,4,,Guard,2016,2021,2016,,
1627783,Pascal,Siakam,1994-04-02,203.0,111.0,9,43,Forward,2016,2025,2016,1,27
1627785,Isaiah,Whitehead,1995-03-08,193.0,96.0,3,12,Guard,2016,2018,2016,2,42
1627786,Troy,Williams,1994-12-30,200.0,98.0,4,19,Forward,2016,2018,Undrafted,Undrafted,Undrafted
1627788,Furkan,Korkmaz,1997-07-24,200.0,91.0,7,,Guard-Forward,2017,2023,2016,1,26
1627789,Timothe,Luwawu-Cabarrot,1995-05-09,200.0,97.0,7,7,Guard-Forward,2016,2021,2016,1,24
1627790,Ante,Zizic,1997-01-04,208.0,120.0,4,41,Center,2017,2019,2016,1,23
1627812,Yogi,Ferrell,1993-05-09,182.0,80.0,6,11,Guard,2016,2020,Undrafted,Undrafted,Undrafted
1627814,Damion,Lee,1992-10-21,198.0,95.0,8,10,Guard-Forward,2017,2024,Undrafted,Undrafted,Undrafted
1627815,Sheldon,Mac,1992-12-21,198.0,90.0,2,9,Guard-Forward,2016,2016,2016,,
1627816,Alex,Poythress,1993-09-06,205.0,106.0,4,22,Forward,2016,2018,Undrafted,Undrafted,Undrafted
1627819,Isaiah,Taylor,1994-07-11,190.0,77.0,3,22,Guard,2016,2017,2016,,
1627820,Tyrone,Wallace,1994-06-10,195.0,89.0,4,,Guard,2017,2021,2016,2,60
1627823,Juancho,Hernangomez,1995-09-28,205.0,97.0,7,,Forward,2016,2022,2016,1,15
1627824,Guerschon,Yabusele,1995-12-17,200.0,120.0,3,28,Forward,2016,2025,2016,1,16
1627826,Ivica,Zubac,1997-03-18,213.0,108.0,9,40,Center,2016,2025,2016,2,32
1627827,Dorian,Finney-Smith,1993-05-04,200.0,99.0,9,2,Forward,2016,2025,Undrafted,Undrafted,Undrafted
1627832,Fred,VanVleet,1994-02-25,182.0,89.0,9,5,Guard,2016,2025,Undrafted,Undrafted,Undrafted
1627834,Georgios,Papagiannis,1997-07-03,215.0,108.0,2,19,Center,2016,2017,2016,1,13
1627835,Paul,Zipser,1994-02-18,203.0,102.0,2,16,Forward,2016,2017,2016,2,48
1627846,Abdel,Nader,1993-09-25,195.0,102.0,5,,Forward,2017,2021,2016,2,58
1627848,Shawn,Long,1993-01-29,205.0,115.0,2,36,Forward,2016,2016,Undrafted,Undrafted,Undrafted
1627849,Daniel,Ochefu,1993-12-15,210.0,111.0,2,32,Forward,2016,2016,Undrafted,Undrafted,Undrafted
1627850,Marshall,Plumlee,1992-07-14,213.0,113.0,2,40,Center,2016,2017,Undrafted,Undrafted,Undrafted
1627851,Mindaugas,Kuzminskas,1989-10-19,205.0,97.0,2,,Forward,2016,2017,Undrafted,Undrafted,Undrafted
1627852,Nicolas,Brussino,1993-03-02,203.0,88.0,2,,Forward,2016,2017,Undrafted,Undrafted,Undrafted
1627853,Ryan,Arcidiacono,1994-03-26,190.0,88.0,7,,Guard,2017,2023,Undrafted,Undrafted,Undrafted
1627854,Bryn,Forbes,1993-07-23,187.0,92.0,7,,Guard,2016,2022,Undrafted,Undrafted,Undrafted
1627855,Okaro,White,1992-08-13,203.0,92.0,4,,Forward,2016,2018,Undrafted,Undrafted,Undrafted
1627858,Kyle,Collinsworth,1991-10-03,198.0,95.0,2,8,Guard,2017,2017,2016,,
1627863,Danuel,House Jr.,1993-06-07,198.0,99.0,8,,Forward-Guard,2016,2023,Undrafted,Undrafted,Undrafted
1627875,Marcus,Georges-Hunt,1994-03-28,195.0,102.0,3,13,Guard,2016,2017,Undrafted,Undrafted,Undrafted
1627883,Jalen,Jones,1993-05-27,200.0,99.0,3,,Forward,2017,2018,2016,,
1627884,Derrick,Jones Jr.,1997-02-15,198.0,95.0,9,5,Forward,2016,2025,Undrafted,Undrafted,Undrafted
1627885,Shaquille,Harrison,1993-10-06,193.0,88.0,7,,Guard,2017,2023,Undrafted,Undrafted,Undrafted
1627936,Alex,Caruso,1994-02-28,195.0,84.0,8,9,Guard,2017,2025,Undrafted,Undrafted,Undrafted
1627988,Myke,Henry,1992-12-23,198.0,95.0,2,4,Forward,2017,2017,2016,,
1628021,David,Nwaba,1993-01-14,195.0,99.0,7,2,Guard-Forward,2016,2021,Undrafted,Undrafted,Undrafted
1628035,Alfonzo,McKinnie,1992-09-17,200.0,97.0,5,,Forward,2017,2021,Undrafted,Undrafted,Undrafted
1628365,Markelle,Fultz,1998-05-29,193.0,94.0,8,,Guard,2017,2025,2017,1,1
1628366,Lonzo,Ball,1997-10-27,195.0,86.0,8,,Guard,2017,2025,2017,1,2
1628367,Josh,Jackson,1997-02-10,203.0,93.0,6,55,Guard-Forward,2017,2021,2017,1,4
1628368,De'Aaron,Fox,1997-12-20,190.0,83.0,8,4,Guard,2017,2025,2017,1,5
1628369,Jayson,Tatum,1998-03-03,203.0,95.0,8,0,Forward-Guard,2017,2025,2017,1,3
1628370,Malik,Monk,1998-02-04,190.0,90.0,8,0,Guard,2017,2025,2017,1,11
1628371,Jonathan,Isaac,1997-10-03,208.0,104.0,8,1,Forward,2017,2025,2017,1,6
1628372,Dennis,Smith Jr.,1997-11-25,190.0,92.0,8,4,Guard,2017,2023,2017,1,9
1628373,Frank,Ntilikina,1998-07-28,193.0,90.0,7,,Guard,2017,2023,2017,1,8
1628374,Lauri,Markkanen,1997-05-22,215.0,108.0,8,23,Forward-Center,2017,2025,2017,1,7
1628378,Donovan,Mitchell,1996-09-07,187.0,97.0,8,45,Guard,2017,2025,2017,1,13
1628379,Luke,Kennard,1996-06-24,195.0,93.0,8,10,Guard,2017,2025,2017,1,12
1628380,Zach,Collins,1997-11-19,205.0,108.0,8,12,Forward-Center,2017,2025,2017,1,10
1628381,John,Collins,1997-09-23,205.0,102.0,8,20,Forward-Center,2017,2025,2017,1,19
1628382,Justin,Jackson,1995-03-28,203.0,99.0,7,,Forward,2017,2023,2017,1,15
1628384,OG,Anunoby,1997-07-17,200.0,108.0,8,8,Forward-Guard,2017,2025,2017,1,23
1628385,Harry,Giles III,1998-04-22,208.0,108.0,5,20,Forward-Center,2017,2023,2017,1,20
1628386,Jarrett,Allen,1998-04-21,205.0,110.0,8,31,Center,2017,2025,2017,1,22
1628388,T.J.,Leaf,1997-04-30,208.0,100.0,5,18,Forward,2017,2020,2017,1,18
1628389,Bam,Adebayo,1997-07-18,205.0,115.0,8,13,Center-Forward,2017,2025,2017,1,14
1628390,Terrance,Ferguson,1998-05-17,198.0,86.0,4,,Guard,2017,2020,2017,1,21
1628391,D.J.,Wilson,1996-02-19,208.0,104.0,6,,Forward,2017,2023,2017,1,17
1628392,Isaiah,Hartenstein,1998-05-05,213.0,113.0,7,55,Center-Forward,2018,2025,2017,2,43
1628393,Jawun,Evans,1996-07-26,182.0,86.0,3,8,Guard,2017,2018,2017,2,39
1628394,Anžejs,Pasečņiks,1995-12-20,215.0,103.0,3,,Center-Forward,2019,2020,2017,1,25
1628395,Jordan,Bell,1995-01-07,200.0,97.0,6,,Forward,2017,2021,2017,2,38
1628396,Tony,Bradley,1998-01-08,208.0,112.0,7,13,Center-Forward,2017,2025,2017,1,28
1628397,Ivan,Rabb,1997-02-04,208.0,99.0,3,10,Forward,2017,2018,2017,2,35
1628398,Kyle,Kuzma,1995-07-24,203.0,100.0,8,18,Forward,2017,2025,2017,1,27
1628399,Tyler,Lydon,1996-04-09,208.0,102.0,3,20,Forward,2017,2018,2017,1,24
1628400,Semi,Ojeleye,1994-12-05,198.0,108.0,5,,Forward,2017,2021,2017,2,37
1628401,Derrick,White,1994-07-02,193.0,86.0,8,9,Guard,2017,2025,2017,1,29
1628402,Frank,Jackson,1998-05-04,190.0,92.0,5,,Guard,2017,2022,2017,2,31
1628403,Caleb,Swanigan,1997-04-18,205.0,117.0,4,50,Forward,2017,2019,2017,1,26
1628404,Josh,Hart,1995-03-06,195.0,97.0,8,3,Guard,2017,2025,2017,1,30
1628405,Johnathan,Motley,1995-05-04,203.0,104.0,4,15,Forward,2017,2019,Undrafted,Undrafted,Undrafted
1628407,Dwayne,Bacon,1995-08-30,198.0,100.0,5,8,Guard-Forward,2017,2020,2017,2,40
1628408,PJ,Dozier,1996-10-25,198.0,92.0,6,,Guard-Forward,2017,2024,Undrafted,Undrafted,Undrafted
1628409,Alec,Peters,1995-04-13,205.0,106.0,1,25,Forward,2017,2017,2017,2,54
1628410,Edmond,Sumner,1995-12-31,193.0,88.0,6,4,Guard,2017,2022,2017,2,52
1628411,Wes,Iwundu,1994-12-20,198.0,88.0,6,,Forward,2017,2021,2017,2,33
1628412,Frank,Mason III,1994-04-03,180.0,86.0,5,,Guard,2017,2020,2017,2,34
1628413,Jonah,Bolden,1996-01-02,203.0,102.0,2,,Forward,2018,2019,2017,2,36
1628414,Sindarius,Thornwell,1994-11-15,193.0,97.0,5,15,Guard,2017,2020,2017,2,48
1628415,Dillon,Brooks,1996-01-22,200.0,102.0,8,3,Guard-Forward,2017,2025,2017,2,45
1628416,Tyler,Dorsey,1996-02-18,193.0,81.0,3,,Guard,2017,2022,2017,2,41
1628417,Jaron,Blossomgame,1993-09-16,203.0,99.0,2,4,Forward,2018,2018,2017,2,59
1628418,Thomas,Bryant,1997-07-31,205.0,112.0,8,3,Center-Forward,2017,2025,2017,2,42
1628420,Monte,Morris,1995-06-27,187.0,83.0,8,,Guard,2017,2025,2017,2,51
1628422,Damyean,Dotson,1994-05-06,195.0,95.0,5,,Guard,2017,2021,2017,2,44
1628424,Kobi,Simmons,1997-07-04,195.0,81.0,4,,Guard,2017,2023,Undrafted,Undrafted,Undrafted
1628425,Sterling,Brown,1995-02-10,195.0,99.0,6,,Guard-Forward,2017,2022,2017,2,46
1628426,Sasha,Vezenkov,1995-08-06,203.0,102.0,2,7,Forward,2023,2023,2017,2,57
1628427,Vlatko,Čančar,1997-04-10,203.0,107.0,7,31,Forward,2019,2024,2017,2,49
1628432,Davon,Reed,1995-06-11,195.0,93.0,4,,Guard,2017,2022,2017,2,32
1628436,Luke,Kornet,1995-07-15,215.0,113.0,8,7,Center-Forward,2017,2025,Undrafted,Undrafted,Undrafted
1628439,Isaiah,Hicks,1994-07-24,205.0,104.0,3,4,Forward,2017,2018,Undrafted,Undrafted,Undrafted
1628443,Kadeem,Allen,1993-01-15,185.0,90.0,3,,Guard,2017,2019,2017,2,53
1628449,Chris,Boucher,1993-01-11,203.0,90.0,8,,Forward,2017,2025,Undrafted,Undrafted,Undrafted
1628462,Milos,Teodosic,1987-03-19,195.0,88.0,2,,Guard,2017,2018,Undrafted,Undrafted,Undrafted
1628463,Tyler,Cavanaugh,1994-02-09,205.0,107.0,3,34,Forward,2017,2018,Undrafted,Undrafted,Undrafted
1628464,Daniel,Theis,1992-04-04,203.0,111.0,7,,Forward-Center,2017,2024,Undrafted,Undrafted,Undrafted
1628467,Maxi,Kleber,1992-01-29,208.0,108.0,8,14,Forward,2017,2025,Undrafted,Undrafted,Undrafted
1628469,Antonio,Blakeney,1996-10-04,193.0,87.0,3,9,Guard,2017,2018,Undrafted,Undrafted,Undrafted
1628470,Torrey,Craig,1990-12-19,195.0,100.0,9,12,Forward,2017,2024,Undrafted,Undrafted,Undrafted
1628476,Derrick,Walton Jr.,1995-04-03,182.0,83.0,3,,Guard,2017,2021,Undrafted,Undrafted,Undrafted
1628499,Antonius,Cleveland,1994-02-02,195.0,88.0,3,3,Guard,2017,2019,Undrafted,Undrafted,Undrafted
1628502,Nigel,Hayes-Davis,1994-12-16,200.0,115.0,1,,Forward,2017,2025,Undrafted,Undrafted,Undrafted
1628510,Andrew,White III,1993-06-16,200.0,95.0,2,4,Forward,2017,2017,2017,,
1628515,Isaiah,Briscoe,1996-04-13,190.0,97.0,1,,Guard,2018,2018,Undrafted,Undrafted,Undrafted
1628518,Amile,Jefferson,1993-05-07,205.0,100.0,3,,Forward,2017,2019,2017,,
1628539,Mychal,Mulder,1994-06-12,190.0,88.0,4,12,Guard,2019,2021,Undrafted,Undrafted,Undrafted
1628681,Rodney,Purvis,1994-02-14,193.0,92.0,2,15,Guard,2017,2017,Undrafted,Undrafted,Undrafted
1628778,Paul,Watson,1994-12-30,198.0,95.0,4,,Guard,2019,2021,Undrafted,Undrafted,Undrafted
1628935,Aaron,Jackson,1986-05-06,190.0,83.0,1,5,Guard,2017,2017,Undrafted,Undrafted,Undrafted
1628960,Grayson,Allen,1995-10-08,190.0,89.0,7,8,Guard,2018,2025,2018,1,21
1628961,Kostas,Antetokounmpo,1997-11-20,208.0,90.0,4,37,Forward,2018,2020,2018,2,60
1628962,Udoka,Azubuike,1999-09-17,210.0,122.0,5,27,Center-Forward,2020,2023,2020,1,27
1628963,Marvin,Bagley III,1999-03-14,208.0,106.0,7,35,Forward,2018,2025,2018,1,2
1628964,Mo,Bamba,1998-05-12,213.0,104.0,7,,Center,2018,2025,2018,1,6
1628966,Keita,Bates-Diop,1996-01-23,203.0,103.0,7,13,Forward,2018,2023,2018,2,48
1628969,Mikal,Bridges,1996-08-30,198.0,94.0,7,25,Guard-Forward,2018,2025,2018,1,10
1628970,Miles,Bridges,1998-03-21,200.0,102.0,6,0,Forward,2018,2025,2018,1,12
1628971,Bruce,Brown,1996-08-15,193.0,91.0,7,11,Guard-Forward,2018,2025,2018,2,42
1628972,Troy,Brown Jr.,1999-07-28,200.0,97.0,7,7,Guard-Forward,2018,2023,2018,1,15
1628973,Jalen,Brunson,1996-08-31,187.0,86.0,7,11,Guard,2018,2025,2018,2,33
1628975,Jevon,Carter,1995-09-14,182.0,86.0,7,2,Guard,2018,2025,2018,2,32
1628976,Wendell,Carter Jr.,1999-04-16,208.0,122.0,7,34,Center-Forward,2018,2025,2018,1,7
1628977,Hamidou,Diallo,1998-07-31,195.0,91.0,6,,Guard,2018,2023,2018,2,45
1628978,Donte,DiVincenzo,1997-01-31,193.0,92.0,7,0,Guard,2018,2025,2018,1,17
1628980,Jacob,Evans,1997-06-18,193.0,95.0,3,12,Guard-Forward,2018,2019,2018,1,28
1628981,Bruno,Fernando,1998-08-15,205.0,108.0,5,,Forward-Center,2019,2024,2019,2,34
1628982,Melvin,Frazier Jr.,1996-08-30,195.0,97.0,4,6,Guard-Forward,2018,2021,2018,2,35
1628983,Shai,Gilgeous-Alexander,1998-07-12,198.0,88.0,7,2,Guard,2018,2025,2018,1,11
1628984,Devonte',Graham,1995-02-22,185.0,88.0,7,4,Guard,2018,2023,2018,2,34
1628988,Aaron,Holiday,1996-09-30,182.0,83.0,7,0,Guard,2018,2025,2018,1,23
1628989,Kevin,Huerter,1998-08-27,198.0,86.0,7,27,Guard-Forward,2018,2025,2018,1,19
1628990,Chandler,Hutchison,1996-04-26,198.0,95.0,4,,Forward-Guard,2018,2021,2018,1,22
1628991,Jaren,Jackson Jr.,1999-09-15,208.0,109.0,7,20,Forward-Center,2018,2025,2018,1,4
1628993,Alize,Johnson,1996-04-22,203.0,96.0,6,,Forward,2018,2022,2018,2,50
1628995,Kevin,Knox II,1999-08-11,203.0,97.0,8,31,Forward,2018,2024,2018,1,9
1628997,Caleb,Martin,1995-09-28,195.0,92.0,6,16,Forward,2019,2025,Undrafted,Undrafted,Undrafted
1628998,Cody,Martin,1995-09-28,198.0,92.0,6,,Forward,2019,2025,2019,2,36
1629001,De'Anthony,Melton,1998-05-28,187.0,90.0,7,8,Guard,2018,2025,2018,2,46
1629002,Chimezie,Metu,1997-03-22,208.0,102.0,7,4,Forward-Center,2018,2023,2018,2,49
1629003,Shake,Milton,1996-09-26,195.0,92.0,8,20,Guard,2018,2024,2018,2,54
1629004,Svi,Mykhailiuk,1997-06-10,200.0,92.0,7,10,Guard-Forward,2018,2025,2018,2,47
1629006,Josh,Okogie,1998-09-01,193.0,96.0,7,20,Guard,2018,2025,2018,1,20
1629007,Jontay,Porter,1999-11-15,208.0,108.0,2,,Center-Forward,2019,2023,Undrafted,Undrafted,Undrafted
1629008,Michael,Porter Jr.,1998-06-29,208.0,98.0,6,17,Forward,2018,2025,2018,1,14
1629010,Jerome,Robinson,1997-02-22,195.0,86.0,5,18,Guard,2018,2023,2018,1,13
1629011,Mitchell,Robinson,1998-04-01,213.0,108.0,7,23,Center-Forward,2018,2025,2018,2,36
1629012,Collin,Sexton,1999-01-04,190.0,86.0,7,2,Guard,2018,2025,2018,1,8
1629013,Landry,Shamet,1997-03-13,195.0,86.0,7,44,Guard,2018,2025,2018,1,26
1629014,Anfernee,Simons,1999-06-08,190.0,90.0,7,22,Guard,2018,2025,2018,1,24
1629016,Omari,Spellman,1997-07-21,203.0,111.0,3,14,Forward,2018,2019,2018,1,30
1629017,Khyri,Thomas,1996-05-08,190.0,95.0,4,13,Guard,2018,2020,2018,2,38
1629018,Gary,Trent Jr.,1999-01-18,195.0,92.0,7,5,Guard,2018,2025,2018,2,37
1629019,Allonzo,Trier,1996-01-17,193.0,90.0,2,,Guard,2018,2019,2018,,
1629020,Jarred,Vanderbilt,1999-04-03,203.0,97.0,7,2,Forward,2018,2025,2018,2,41
1629021,Moritz,Wagner,1997-04-26,210.0,111.0,7,21,Forward-Center,2018,2025,2018,1,25
1629022,Lonnie,Walker IV,1998-12-14,193.0,92.0,8,16,Guard-Forward,2018,2024,2018,1,18
1629023,P.J.,Washington,1998-08-23,200.0,104.0,6,25,Forward,2019,2025,2019,1,12
1629026,Kenrich,Williams,1994-12-02,200.0,95.0,7,34,Guard-Forward,2018,2025,Undrafted,Undrafted,Undrafted
1629027,Trae,Young,1998-09-19,187.0,74.0,7,3,Guard,2018,2025,2018,1,5
1629028,Deandre,Ayton,1998-07-23,213.0,114.0,7,5,Center,2018,2025,2018,1,1
1629029,Luka,Dončić,1999-02-28,203.0,104.0,7,77,Forward-Guard,2018,2025,2018,1,3
1629033,Theo,Pinson,1995-11-05,200.0,96.0,6,1,Guard-Forward,2018,2022,Undrafted,Undrafted,Undrafted
1629035,Carsen,Edwards,1998-03-12,180.0,90.0,4,4,Guard,2019,2021,2019,2,33
1629048,Goga,Bitadze,1999-07-20,210.0,113.0,6,35,Center-Forward,2019,2025,2019,1,18
1629052,Oshae,Brissett,1998-06-20,200.0,95.0,5,,Forward-Guard,2019,2024,Undrafted,Undrafted,Undrafted
1629056,Terence,Davis,1997-05-16,193.0,91.0,6,3,Guard,2019,2024,Undrafted,Undrafted,Undrafted
1629057,Robert,Williams III,1997-10-17,205.0,112.0,7,35,Center-Forward,2018,2025,2018,1,27
1629058,Dzanan,Musa,1999-05-08,205.0,98.0,3,13,Guard-Forward,2018,2019,2018,1,29
1629059,Elie,Okobo,1997-10-23,190.0,86.0,3,2,Forward-Guard,2018,2019,2018,2,31
1629060,Rui,Hachimura,1998-02-08,203.0,104.0,6,28,Forward,2019,2025,2019,1,9
1629061,Deng,Adel,1997-02-01,200.0,90.0,2,32,Forward,2018,2018,2018,,
1629065,Ky,Bowman,1997-06-16,185.0,84.0,2,12,Guard,2019,2019,Undrafted,Undrafted,Undrafted
1629066,Rodions,Kurucs,1998-02-05,205.0,103.0,3,,Forward,2018,2020,2018,2,40
1629067,Isaac,Bonga,1999-11-08,203.0,81.0,5,17,Guard,2018,2021,2018,2,39
1629076,Tyler,Cook,1997-09-23,203.0,115.0,4,25,Forward,2019,2021,Undrafted,Undrafted,Undrafted
1629091,Elijah,Bryant,1995-04-19,195.0,95.0,2,3,Guard,2020,2020,Undrafted,Undrafted,Undrafted
